23.63, 46.858, 100
24.245, 44.954, 100
24.859, 43.051, 100
25.473, 41.148, 100
26.087, 39.244, 100
26.701, 37.341, 100
27.315, 35.437, 100
27.929, 33.534, 100
28.544, 31.631, 100
29.158, 29.727, 100
29.772, 27.824, 100
30.386, 25.921, 100
31, 24.017, 100
31.614, 22.114, 100
32.228, 20.21, 100
32.843, 18.307, 100
33.457, 16.404, 100
34.071, 14.5, 100
34.685, 12.597, 100
35.299, 10.694, 100
35.913, 8.79, 100
36.528, 6.887, 100
37.142, 4.984, 100
37.756, 3.08, 100
38.37, 1.177, 100
38.984, -0.727, 100
39.598, -2.63, 100
40.212, -4.533, 100
40.827, -6.437, 99.379
41.441, -8.34, 96.79
42.055, -10.243, 94.129
42.669, -12.147, 91.391
43.283, -14.05, 88.568
43.897, -15.954, 85.652
44.512, -17.857, 82.633
45.126, -19.76, 79.5
45.74, -21.664, 76.238
46.354, -23.567, 72.83
46.968, -25.47, 69.255
47.582, -27.374, 65.485
48.196, -29.277, 61.484
48.811, -31.18, 57.204
49.425, -33.084, 52.576
50.039, -34.987, 47.5
50.653, -36.891, 41.812
51.267, -38.794, 35.218
51.881, -40.697, 27.061
52.767, -43.441, 0
52.767, -43.441, 0
58.908, -62.475, 0
endData
127
100
200
23.63, 46.858, 38.199, 1.708, 38.199, 1.708, 52.767, -43.441
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":14,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"T2exvTDzFW","x":23.630350677841484,"y":46.857660304901074,"lock":false,"visible":true,"heading":165,"__type":"end-point"},{"uid":"ZTfvMaeF74","x":52.766675766287605,"y":-43.44102165994148,"lock":false,"visible":true,"heading":165,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"S4rL1n41OQ"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"KxaOM3g9Dv","lock":false,"visible":true}]}
